costo,nombre,precio_venta,referencia_interna,unidad_medida,categoria_producto,archivo_imagen,imagen_url
63.0,BUSBAR - BARRA COLECTORA 150A 4 P + TAPA VICTRON ENERGY,150.0,,Unidades,ALARMA RISCO,BUSBAR_-_BARRA_COLECTORA_150A_4_P_TAPA_VICTRON_ENERGY.jpg,http://localhost:3000/uploads/BUSBAR_-_BARRA_COLECTORA_150A_4_P_TAPA_VICTRON_ENERGY.jpg
0.0,BWare™ DT GRADO 2,180.0,RK515DTBGL0A,Unidades,ALARMA RISCO,RK515DTBGL0A.jpg,http://localhost:3000/uploads/RK515DTBGL0A.jpg
0.0,Batería de Litio 24V 100Ah LiFePO4 Gospower,2100.0,,Unidades,BATERIAS,Bater_a_de_Litio_24V_100Ah_LiFePO4_Gospower.jpg,http://localhost:3000/uploads/Bater_a_de_Litio_24V_100Ah_LiFePO4_Gospower.jpg
295.0,Brazo Hidráulico 1002,413.0,1002,Unidades,ESTRUCTURA,1002.jpg,http://localhost:3000/uploads/1002.jpg
0.0,CABLE ALRM DE INTRSON 4X22,160.0,HG-4X22UN300,Unidades,ALARMA RISCO,HG-4X22UN300.jpg,http://localhost:3000/uploads/HG-4X22UN300.jpg
16.0,CABLE BATERIA  4 mm2 X 1 METRO + 02 TERMINAL CU/ ROJO Y NEGRO,28.0,,Unidades,CABLES PARA PANEL SOLAR,CABLE_BATERIA_4_mm2_X_1_METRO_02_TERMINAL_CU_ROJO_Y_NEGRO.jpg,http://localhost:3000/uploads/CABLE_BATERIA_4_mm2_X_1_METRO_02_TERMINAL_CU_ROJO_Y_NEGRO.jpg
8.8,CABLE BATERIA 1 X 4 AGW 20CM + 02 TERMINAL CU x,14.0,,Unidades,CABLES PARA PANEL SOLAR,CABLE_BATERIA_1_X_4_AGW_20CM_02_TERMINAL_CU_x.jpg,http://localhost:3000/uploads/CABLE_BATERIA_1_X_4_AGW_20CM_02_TERMINAL_CU_x.jpg
0.0,CABLE CAT6 UTP DIXON P.COBRE 305M,670.0,9040/24 LSZH,Unidades,NETWORKING,9040_24_LSZH.jpg,http://localhost:3000/uploads/9040_24_LSZH.jpg
0.0,CABLE CONTRA INCENDIO 2X18 X METRO,2.5,,m,MATERIALES PARA INSTALACION,CABLE_CONTRA_INCENDIO_2X18_X_METRO.jpg,http://localhost:3000/uploads/CABLE_CONTRA_INCENDIO_2X18_X_METRO.jpg
0.0,CABLE CONTRA INCENDIO 4X22 X METRO,2.0,,m,MATERIALES PARA INSTALACION,CABLE_CONTRA_INCENDIO_4X22_X_METRO.jpg,http://localhost:3000/uploads/CABLE_CONTRA_INCENDIO_4X22_X_METRO.jpg
429.0,CABLE DE ALARMA CONTRA INCENDIOS  FPLR LISTADO HG-UL2X18,686.0,,Unidades,CABLES,CABLE_DE_ALARMA_CONTRA_INCENDIOS_FPLR_LISTADO_HG-UL2X18.jpg,http://localhost:3000/uploads/CABLE_DE_ALARMA_CONTRA_INCENDIOS_FPLR_LISTADO_HG-UL2X18.jpg
2.2,CABLE F/UTP CAT 5E EXTERIOR,2.7,,Unidades,NETWORKING,CABLE_F_UTP_CAT_5E_EXTERIOR.jpg,http://localhost:3000/uploads/CABLE_F_UTP_CAT_5E_EXTERIOR.jpg
0.0,CABLE F/UTP CAT6A,2.7,,Unidades,NETWORKING,CABLE_F_UTP_CAT6A.jpg,http://localhost:3000/uploads/CABLE_F_UTP_CAT6A.jpg
4.86,CABLE GPT 10AWG NEGRO 0.3KV 10000641 Indeco,8.0,,Unidades,ALARMA RISCO,CABLE_GPT_10AWG_NEGRO_0.3KV_10000641_Indeco.jpg,http://localhost:3000/uploads/CABLE_GPT_10AWG_NEGRO_0.3KV_10000641_Indeco.jpg
375.0,CABLE INDECO 14AWG   cobre puro x 100m,375.0,,Unidades,CABLES,CABLE_INDECO_14AWG_cobre_puro_x_100m.jpg,http://localhost:3000/uploads/CABLE_INDECO_14AWG_cobre_puro_x_100m.jpg
300.0,CABLE N2XOH 3-1X150MM2 0.6/1KV,340.0,,Unidades,CABLES,CABLE_N2XOH_3-1X150MM2_0.6_1KV.jpg,http://localhost:3000/uploads/CABLE_N2XOH_3-1X150MM2_0.6_1KV.jpg
13.5,CABLE N2XOH3-1*6MM2 NEGRO 0.6/1KV,16.5,,Unidades,CABLES,CABLE_N2XOH3-1_6MM2_NEGRO_0.6_1KV.jpg,http://localhost:3000/uploads/CABLE_N2XOH3-1_6MM2_NEGRO_0.6_1KV.jpg
25.0,CABLE PARA BATERIA 10mm2 X 1 METRO ROJO Y NEGRO,40.0,,m,CABLES PARA PANEL SOLAR,CABLE_PARA_BATERIA_10mm2_X_1_METRO_ROJO_Y_NEGRO.jpg,http://localhost:3000/uploads/CABLE_PARA_BATERIA_10mm2_X_1_METRO_ROJO_Y_NEGRO.jpg
15.0,CABLE PARA BATERIA 4mm,15.0,,m,CABLES PARA PANEL SOLAR,CABLE_PARA_BATERIA_4mm.jpg,http://localhost:3000/uploads/CABLE_PARA_BATERIA_4mm.jpg
0.0,CABLE SOLAR 25MM2,236.0,,Unidades,CABLES PARA PANEL SOLAR,CABLE_SOLAR_25MM2.jpg,http://localhost:3000/uploads/CABLE_SOLAR_25MM2.jpg
7.0,CABLE SOLAR FV 10MM2,18.0,,Unidades,CABLES,CABLE_SOLAR_FV_10MM2.jpg,http://localhost:3000/uploads/CABLE_SOLAR_FV_10MM2.jpg
0.0,CABLE TIERRA 12AWG X METRO,3.5,,Unidades,POZO TIERRA,CABLE_TIERRA_12AWG_X_METRO.jpg,http://localhost:3000/uploads/CABLE_TIERRA_12AWG_X_METRO.jpg
4.5,CABLE TIERRA N2XOH 6MM2,5.8,,Unidades,CABLES,CABLE_TIERRA_N2XOH_6MM2.jpg,http://localhost:3000/uploads/CABLE_TIERRA_N2XOH_6MM2.jpg
3.5,CABLE TIERRA N2XOH 6MM2,6.0,,Unidades,ELECTRICIDAD,CABLE_TIERRA_N2XOH_6MM2_2.jpg,http://localhost:3000/uploads/CABLE_TIERRA_N2XOH_6MM2_2.jpg
119.25,CABLE USB A RS485 VICTRON,125.0,,Unidades,CABLES DE COMUNICACION,CABLE_USB_A_RS485_VICTRON.jpg,http://localhost:3000/uploads/CABLE_USB_A_RS485_VICTRON.jpg
51.8,CABLE VEDIRECT (1.8 M),95.0,,Unidades,CONTROLADORES,CABLE_VEDIRECT_1.8_M_.jpg,http://localhost:3000/uploads/CABLE_VEDIRECT_1.8_M_.jpg
465.0,CAJA DE CABLE UTP CAT6 SATRA,600.0,,Unidades,NETWORKING,CAJA_DE_CABLE_UTP_CAT6_SATRA.jpg,http://localhost:3000/uploads/CAJA_DE_CABLE_UTP_CAT6_SATRA.jpg
38.0,CAJA DE MONTAJE PARA ESTACION MANUAL FIRELITE,55.0,,Unidades,INCENDIO,CAJA_DE_MONTAJE_PARA_ESTACION_MANUAL_FIRELITE.jpg,http://localhost:3000/uploads/CAJA_DE_MONTAJE_PARA_ESTACION_MANUAL_FIRELITE.jpg
8.5,CAJA DE PASE 10 x 10,12.0,,Unidades,MATERIALES,CAJA_DE_PASE_10_x_10.jpg,http://localhost:3000/uploads/CAJA_DE_PASE_10_x_10.jpg
0.0,CAJA MODULAR PVC,6.0,,Unidades,INCENDIO,CAJA_MODULAR_PVC.jpg,http://localhost:3000/uploads/CAJA_MODULAR_PVC.jpg
67.0,CAM ANA 2MP SMART HYBRID LIGHT IR 20M C/AUDIO,85.0,HK-DS2CE76D0T-LPFS,Unidades,CAMARAS ANALOGAS,HK-DS2CE76D0T-LPFS.jpg,http://localhost:3000/uploads/HK-DS2CE76D0T-LPFS.jpg
87.0,CAM ANA 2MP VIDIRECCIONAL  SMART HYBRID LIGHT IR 40M 2.8MM AUDIO 2 VIAS HK-DS2CE78D0T-LTS,140.0,,Unidades,CAMARAS ANALOGAS,CAM_ANA_2MP_VIDIRECCIONAL_SMART_HYBRID_LIGHT_IR_40M_2.8MM_AU.jpg,http://localhost:3000/uploads/CAM_ANA_2MP_VIDIRECCIONAL_SMART_HYBRID_LIGHT_IR_40M_2.8MM_AU.jpg
116.0,CAM ANA 8MP 4K EXTERIOIR IR 30M HK-DS2CE76U0T-LPF,155.0,HK-DS2CE76U0T-LPF,Unidades,CAMARAS ANALOGAS,HK-DS2CE76U0T-LPF.jpg,http://localhost:3000/uploads/HK-DS2CE76U0T-LPF.jpg
38.8,CAM DOMO 720P PLASTICA IR 20M HK-DS2CE56C0T-IRPF,56.0,HK-DS2CE56C0T-IRPF,Unidades,CAMARAS ANALOGAS,HK-DS2CE56C0T-IRPF.jpg,http://localhost:3000/uploads/HK-DS2CE56C0T-IRPF.jpg
265.0,CAM INA CRUISER DUAL LENS 10MP -WIFI,380.0,IPC-S7XN-10M0WED,Unidades,CAM INALAMBRICAS,IPC-S7XN-10M0WED.jpg,http://localhost:3000/uploads/IPC-S7XN-10M0WED.jpg
241.0,CAM INA CRUISER DUAL LENS 6MP -WIFI,330.0,IPC-S7XN-6M0WED,Unidades,CAM INALAMBRICAS,IPC-S7XN-6M0WED.jpg,http://localhost:3000/uploads/IPC-S7XN-6M0WED.jpg
167.0,CAM IP 2MP AUDIO HK-DS2CD1123G2-I,220.0,HK-DS2CD1123G2-I,Unidades,CAMARAS IP,HK-DS2CD1123G2-I.jpg,http://localhost:3000/uploads/HK-DS2CD1123G2-I.jpg
162.0,CAM IP 2MP COLORVU AUDIO HK-DS2CD1027G2H-LIU,210.0,HK-DS2CD1027G2H-LIU,Unidades,CAMARAS IP,HK-DS2CD1027G2H-LIU.jpg,http://localhost:3000/uploads/HK-DS2CD1027G2H-LIU.jpg
162.0,CAM IP 2MP COLORVU TURRET AUDIO HK-DS2CD1327G2H-LIU,210.0,HK-DS2CD1327G2H-LIU,Unidades,CAMARAS IP,HK-DS2CD1327G2H-LIU.jpg,http://localhost:3000/uploads/HK-DS2CD1327G2H-LIU.jpg
141.0,CAM IP 2MP EXT HK-DS2CD1023G2-I,190.0,HK-DS2CD1023G2-I,Unidades,CAMARAS IP,HK-DS2CD1023G2-I.jpg,http://localhost:3000/uploads/HK-DS2CD1023G2-I.jpg
235.0,CAM IP 4MP COLORVU  AUDIO/MICRO HK-DS2CD1347G2H-LIU,310.0,HK-DS2CD1347G2H-LIU,Unidades,CAMARAS IP,HK-DS2CD1347G2H-LIU.jpg,http://localhost:3000/uploads/HK-DS2CD1347G2H-LIU.jpg
238.0,CAM IP 4MP COLORVU AUDIO HK-DS2CD1047G2H-LIU,320.0,HK-DS2CD1047G2H-LIU,Unidades,CAMARAS IP,HK-DS2CD1047G2H-LIU.jpg,http://localhost:3000/uploads/HK-DS2CD1047G2H-LIU.jpg
605.0,CAM IP 4MP COLORVU TURRET PANORAMICA 180 ° STROBE Y ALARMA AUDIBLE HK-DS2CD2347G2P-LSU/SL,790.0,HK-DS2CD2347G2P-LSU/SL,Unidades,CAMARAS IP,HK-DS2CD2347G2P-LSU_SL.jpg,http://localhost:3000/uploads/HK-DS2CD2347G2P-LSU_SL.jpg
117.0,CAM IP 4MP CON PANEL SOLAR,813.0,HK-DS2XS2T41G1-ID-4G,Unidades,CAMARAS IP,HK-DS2XS2T41G1-ID-4G.jpg,http://localhost:3000/uploads/HK-DS2XS2T41G1-ID-4G.jpg
170.0,CAM IP 4MP EXT HK-DS2CD1143G2-I,238.0,HK-DS2CD1143G2-I,Unidades,CAMARAS IP,HK-DS2CD1143G2-I.jpg,http://localhost:3000/uploads/HK-DS2CD1143G2-I.jpg
646.0,CAM IP 4MP EXT PANORAMICA AUDIO Y ALARMA,840.0,HK-DS2CD2T47G2P-LSU/SL,Unidades,CAMARAS IP,HK-DS2CD2T47G2P-LSU_SL.jpg,http://localhost:3000/uploads/HK-DS2CD2T47G2P-LSU_SL.jpg
363.0,CAM IP 4MP MICROSD/AUDIO HK-DS2CD1743G2-LIZU,480.0,HK-DS2CD1743G2-LIZU,Unidades,CAMARAS IP,HK-DS2CD1743G2-LIZU.jpg,http://localhost:3000/uploads/HK-DS2CD1743G2-LIZU.jpg
160.9,CAM IP DOMO EXT 3MP 2K WIFI,224.9,,Unidades,CAM INALAMBRICAS,CAM_IP_DOMO_EXT_3MP_2K_WIFI.jpg,http://localhost:3000/uploads/CAM_IP_DOMO_EXT_3MP_2K_WIFI.jpg
499.0,CAM IP MOVIL TIPO BALA 2MP,620.0,HK-DS-2XM6222GI-IM/ND,Unidades,CAMARAS IP,HK-DS-2XM6222GI-IM_ND.jpg,http://localhost:3000/uploads/HK-DS-2XM6222GI-IM_ND.jpg
0.0,CAM IP TUNDEMVU 4 MP + 4MP,365.0,SKU:HK-DS2SE2C400MWG-E/14,Unidades,ALARMA RISCO,SKU_HK-DS2SE2C400MWG-E_14.jpg,http://localhost:3000/uploads/SKU_HK-DS2SE2C400MWG-E_14.jpg
137.0,CAM IP/AUTOMOVIL HK-AE-DC2018-K2,180.0,HK-AE-DC2018-K2,Unidades,CAMARAS IP,HK-AE-DC2018-K2.jpg,http://localhost:3000/uploads/HK-AE-DC2018-K2.jpg
42.0,CAM TUBO EXTERIOR 720P - IR 20M PLASTICA HK-DS2CE16C0T-IRPF,55.0,HK-DS2CE16C0T-IRPF,Unidades,CAMARAS ANALOGAS,HK-DS2CE16C0T-IRPF.jpg,http://localhost:3000/uploads/HK-DS2CE16C0T-IRPF.jpg
440.0,CAM TUBO IP DOBLE LENTE 180° 6MP 2.8MM SMART HYBRID  IR30M - HK-DS2CD1T67G2HP-LIUF/SRB HKVISION,580.0,,Unidades,CAMARAS IP,CAM_TUBO_IP_DOBLE_LENTE_180_6MP_2.8MM_SMART_HYBRID_IR30M_-_H.jpg,http://localhost:3000/uploads/CAM_TUBO_IP_DOBLE_LENTE_180_6MP_2.8MM_SMART_HYBRID_IR30M_-_H.jpg
417.0,CAMARA IP DOBLE LENTE 180° 6MP 2.8MM SMART HYBRID LIGHT IR30M-HK-DS2CD1367G2HP-LIUF/SRB - HIKVISION,550.0,,Unidades,CAMARAS IP,CAMARA_IP_DOBLE_LENTE_180_6MP_2.8MM_SMART_HYBRID_LIGHT_IR30M.jpg,http://localhost:3000/uploads/CAMARA_IP_DOBLE_LENTE_180_6MP_2.8MM_SMART_HYBRID_LIGHT_IR30M.jpg
765.0,"CAMARA IP DUAL EXTERIOR C/BATERIA 10,400mAh+PANEL SOLAR 8W- CS-HB90X/SP-R100(4MP+4MP)W4GA",950.0,,Unidades,CAMARAS IP,CAMARA_IP_DUAL_EXTERIOR_C_BATERIA_10_400mAh_PANEL_SOLAR_8W-_.jpg,http://localhost:3000/uploads/CAMARA_IP_DUAL_EXTERIOR_C_BATERIA_10_400mAh_PANEL_SOLAR_8W-_.jpg
514.5,CAMARA IP MOVIL CABINA FHD,916.53,,Unidades,MOVIL,CAMARA_IP_MOVIL_CABINA_FHD.jpg,http://localhost:3000/uploads/CAMARA_IP_MOVIL_CABINA_FHD.jpg
800.0,CAMARA MOVIL IP EXTERIOR FHD 2MP,1129.97,,Unidades,MOVIL,CAMARA_MOVIL_IP_EXTERIOR_FHD_2MP.jpg,http://localhost:3000/uploads/CAMARA_MOVIL_IP_EXTERIOR_FHD_2MP.jpg
333.0,CAMARA PARA AUTOMOVIL HK-AE-DC5313-C6,440.0,HK-AE-DC5313-C6,Unidades,CAMARAS IP,HK-AE-DC5313-C6.jpg,http://localhost:3000/uploads/HK-AE-DC5313-C6.jpg
242.7,CAMARA PARA BEBE CON BATERIA Y WIFI 2MP,374.9,,Unidades,CAM INALAMBRICAS,CAMARA_PARA_BEBE_CON_BATERIA_Y_WIFI_2MP.jpg,http://localhost:3000/uploads/CAMARA_PARA_BEBE_CON_BATERIA_Y_WIFI_2MP.jpg
266.08,CAMARA VIDEO PORTERO 2MP C/1 BOTON OJO DE PEZ,350.0,,Unidades,VIDEO PORTERO,CAMARA_VIDEO_PORTERO_2MP_C_1_BOTON_OJO_DE_PEZ.jpg,http://localhost:3000/uploads/CAMARA_VIDEO_PORTERO_2MP_C_1_BOTON_OJO_DE_PEZ.jpg
12.5,CANALETA RANURADA (1 METRO),20.0,,Unidades,MATERIALES PARA INSTALACION,CANALETA_RANURADA_1_METRO_.jpg,http://localhost:3000/uploads/CANALETA_RANURADA_1_METRO_.jpg
0.0,CARGADOR BATERÍAS 12V 30A VICTRON SMART,800.0,,Unidades,CONTROLADORES,CARGADOR_BATER_AS_12V_30A_VICTRON_SMART.jpg,http://localhost:3000/uploads/CARGADOR_BATER_AS_12V_30A_VICTRON_SMART.jpg
80000.0,CARPOT SOLAR PARA AUTOS 10 AUTOS,110000.0,,Unidades,ALARMA RISCO,CARPOT_SOLAR_PARA_AUTOS_10_AUTOS.jpg,http://localhost:3000/uploads/CARPOT_SOLAR_PARA_AUTOS_10_AUTOS.jpg
0.0,CAT.6A PATCH CORD 2 M,20.0,,Unidades,NETWORKING,CAT.6A_PATCH_CORD_2_M.jpg,http://localhost:3000/uploads/CAT.6A_PATCH_CORD_2_M.jpg
85.0,CBLE HDMI DE 20M,100.0,ZK-15HD-C,Unidades,NETWORKING,ZK-15HD-C.jpg,http://localhost:3000/uploads/ZK-15HD-C.jpg
0.0,CBLE UTP CAT5E,448.0,CAJA 305M,Unidades,NETWORKING,CAJA_305M.jpg,http://localhost:3000/uploads/CAJA_305M.jpg
375.0,"CENTRAL COMUNIC 48 ESPAÑOL, SOLUCION CONDOMINIO",550.0,4503002 COMUNIC 48,Unidades,INTERCOMUNICADORES,4503002_COMUNIC_48.jpg,http://localhost:3000/uploads/4503002_COMUNIC_48.jpg
915.0,CENTRAL HIBRIDA IMPACTA 68 I  INTELBRAS,1300.0,,Unidades,INTERCOMUNICADORES,CENTRAL_HIBRIDA_IMPACTA_68_I_INTELBRAS.jpg,http://localhost:3000/uploads/CENTRAL_HIBRIDA_IMPACTA_68_I_INTELBRAS.jpg
850.0,CERBO GX  MK2 - SISTEMA DE MONITOREO-  VICTRON ENERGY,1230.0,,Unidades,CONTROLADORES,CERBO_GX_MK2_-_SISTEMA_DE_MONITOREO-_VICTRON_ENERGY.jpg,http://localhost:3000/uploads/CERBO_GX_MK2_-_SISTEMA_DE_MONITOREO-_VICTRON_ENERGY.jpg
0.0,CERTIFICACION DE PUNTOS DE RED,25.0,,Unidades,NETWORKING,CERTIFICACION_DE_PUNTOS_DE_RED.jpg,http://localhost:3000/uploads/CERTIFICACION_DE_PUNTOS_DE_RED.jpg
0.0,CNCTRS MC4 PVStick Weidmuller,18.0,MC4 PVStick Weidmuller,Unidades,PANELES,MC4_PVStick_Weidmuller.jpg,http://localhost:3000/uploads/MC4_PVStick_Weidmuller.jpg
715.0,COFEM 12 ZONAS CENTRAL INCENDIO CONVENCIONAL CO-CLVR12Z,950.0,,Unidades,INCENDIO,COFEM_12_ZONAS_CENTRAL_INCENDIO_CONVENCIONAL_CO-CLVR12Z.jpg,http://localhost:3000/uploads/COFEM_12_ZONAS_CENTRAL_INCENDIO_CONVENCIONAL_CO-CLVR12Z.jpg
500.0,COFEM 4 ZONAS CENTRAL INCENDI O CONVENCIONAL- CO-IRON04,750.0,CO-IRON04,Unidades,INCENDIO,CO-IRON04.jpg,http://localhost:3000/uploads/CO-IRON04.jpg
90.0,COFEM SENSOR DE HUMO OPTICO DIRECCIONABLE,140.0,CO-A50S,Unidades,INCENDIO,CO-A50S.jpg,http://localhost:3000/uploads/CO-A50S.jpg
43.0,COFEM SENSOR DE HUMO Y TEMPERATURA | CONVENCIONAL SERIE 50,69.0,CO-C50SH,Unidades,INCENDIO,CO-C50SH.jpg,http://localhost:3000/uploads/CO-C50SH.jpg
25.5,COFEM SENSOR DE TEMPERATURA CONVENCIONAL SERIE 50,40.0,CO-C50T,Unidades,INCENDIO,CO-C50T.jpg,http://localhost:3000/uploads/CO-C50T.jpg
101.0,COFEM SIRENA INTERIOR CON FLASH 24V ACUSTICA CON LUZ,160.0,CO-SIR24F,Unidades,INCENDIO,CO-SIR24F.jpg,http://localhost:3000/uploads/CO-SIR24F.jpg
660.0,COFEN CENTRAL DE INCENDIO CONVENCIONAL  12 ZONAS,950.0,COFEM-CLVR12Z,Unidades,INCENDIO,COFEM-CLVR12Z.jpg,http://localhost:3000/uploads/COFEM-CLVR12Z.jpg
1350.0,COFEN CENTRAL INCENDIO DIRECCION LYON 2 BUCLES 99 PT.PTA,2000.0,,Unidades,INCENDIO,COFEN_CENTRAL_INCENDIO_DIRECCION_LYON_2_BUCLES_99_PT.PTA.jpg,http://localhost:3000/uploads/COFEN_CENTRAL_INCENDIO_DIRECCION_LYON_2_BUCLES_99_PT.PTA.jpg
0.0,"COMPROBADORES DE INSTALACION FOTOVOLTAICAMARCA:METREL MODELO: MI 3115 PV Kit estandar , 1500 V, 20 A",8900.0,,Unidades,PANELES,COMPROBADORES_DE_INSTALACION_FOTOVOLTAICAMARCA_METREL_MODELO.jpg,http://localhost:3000/uploads/COMPROBADORES_DE_INSTALACION_FOTOVOLTAICAMARCA_METREL_MODELO.jpg
21.5,CONECTOR MC4 2EN 1,35.0,,Unidades,PANELES,CONECTOR_MC4_2EN_1.jpg,http://localhost:3000/uploads/CONECTOR_MC4_2EN_1.jpg
28.0,CONECTOR MC4 DE 1 A 3,42.5,,Unidades,PANELES,CONECTOR_MC4_DE_1_A_3.jpg,http://localhost:3000/uploads/CONECTOR_MC4_DE_1_A_3.jpg
0.0,CONTACTO MAGNÉTICO LIVIANO,6.0,MCS-3102B,Unidades,ALARMA RISCO,MCS-3102B.jpg,http://localhost:3000/uploads/MCS-3102B.jpg
0.0,"CONTROL ACCESO ASISTENCIA|HUELLA Y FACIAL|3,000 ROSTROS|3,000 TARJETAS EM",1.0,,Unidades,ACC Y ASIST.,CONTROL_ACCESO_ASISTENCIA_HUELLA_Y_FACIAL_3_000_ROSTROS_3_00.jpg,http://localhost:3000/uploads/CONTROL_ACCESO_ASISTENCIA_HUELLA_Y_FACIAL_3_000_ROSTROS_3_00.jpg
0.0,"CONTROL DE ACC Y ASIST BIOMET. 3000 ROSTRO, HUELLA Y TARJ",750.0,,Unidades,ACC Y ASIST.,CONTROL_DE_ACC_Y_ASIST_BIOMET._3000_ROSTRO_HUELLA_Y_TARJ.jpg,http://localhost:3000/uploads/CONTROL_DE_ACC_Y_ASIST_BIOMET._3000_ROSTRO_HUELLA_Y_TARJ.jpg
7.0,CONTROL VELOCIDAD MOTOR LED POR PWM DC 3-35 5AMP,50.0,,Unidades,CONTROLADORES,CONTROL_VELOCIDAD_MOTOR_LED_POR_PWM_DC_3-35_5AMP.jpg,http://localhost:3000/uploads/CONTROL_VELOCIDAD_MOTOR_LED_POR_PWM_DC_3-35_5AMP.jpg
63.0,CONTROLADOR DE CARGA 20A 12V/24V LCDSOLAR,110.0,,Unidades,CONTROLADORES,CONTROLADOR_DE_CARGA_20A_12V_24V_LCDSOLAR.jpg,http://localhost:3000/uploads/CONTROLADOR_DE_CARGA_20A_12V_24V_LCDSOLAR.jpg
0.0,CONTROLADOR ELECTRÓNICO MODELO PILOT 330 3 x 380V.,2735.0,,Unidades,CONTROLADORES,CONTROLADOR_ELECTR_NICO_MODELO_PILOT_330_3_x_380V..jpg,http://localhost:3000/uploads/CONTROLADOR_ELECTR_NICO_MODELO_PILOT_330_3_x_380V..jpg
65.0,CONVERTIDOR A FIBRA OPTICA DE RJ45 A MULTIMODO SFP,90.0,TP-MC220L,Unidades,NETWORKING,TP-MC220L.jpg,http://localhost:3000/uploads/TP-MC220L.jpg
176.07,CT90-30 ALTERNATIVA AL TRANSFORMADOR MONOFÁSICO  GOODWE,249.31,CT90-30,Unidades,SMART METER,CT90-30.jpg,http://localhost:3000/uploads/CT90-30.jpg
852.1700000000001,CT90-5 TRANSFORMADOR MONOFÁSICO GOODWE,1200.0,CT90-5,Unidades,SMART METER,CT90-5.jpg,http://localhost:3000/uploads/CT90-5.jpg
0.0,"CURVA CONDUIT DE ACERO GALVANIZADO  2"" DE DIAMETRO",150.0,,Unidades,ALARMA RISCO,CURVA_CONDUIT_DE_ACERO_GALVANIZADO_2_DE_DIAMETRO.jpg,http://localhost:3000/uploads/CURVA_CONDUIT_DE_ACERO_GALVANIZADO_2_DE_DIAMETRO.jpg
0.0,DADOS PARA SOPORTE PANEL,150.0,,Unidades,ESTRUCTURA,DADOS_PARA_SOPORTE_PANEL.jpg,http://localhost:3000/uploads/DADOS_PARA_SOPORTE_PANEL.jpg
69.0,DAHUA CAM  ANALOG 2MP INTERIOR CON AUDIO HAC-T2A21,90.0,,Unidades,CAMARAS ANALOGAS,DAHUA_CAM_ANALOG_2MP_INTERIOR_CON_AUDIO_HAC-T2A21.jpg,http://localhost:3000/uploads/DAHUA_CAM_ANALOG_2MP_INTERIOR_CON_AUDIO_HAC-T2A21.jpg
30000.0,DAWNICE - BATERIA ENERGY SYSTEM STORAGE 204.8V -314AH  64KWH FRECUENCIA 50/60HZ,60000.0,,Unidades,BATERIAS,DAWNICE_-_BATERIA_ENERGY_SYSTEM_STORAGE_204.8V_-314AH_64KWH_.jpg,http://localhost:3000/uploads/DAWNICE_-_BATERIA_ENERGY_SYSTEM_STORAGE_204.8V_-314AH_64KWH_.jpg
862.5,DESCARGADOR SOBRETENSIONES  CLAMPER SOLAR   1040V 40kA,1150.0,,Unidades,CONTROLADORES,DESCARGADOR_SOBRETENSIONES_CLAMPER_SOLAR_1040V_40kA.jpg,http://localhost:3000/uploads/DESCARGADOR_SOBRETENSIONES_CLAMPER_SOLAR_1040V_40kA.jpg
98.0,DETECTOR DE HUMO 2-4 HILOS  CONVENCIONAL- MIRCOM,125.0,,Unidades,INCENDIO,DETECTOR_DE_HUMO_2-4_HILOS_CONVENCIONAL-_MIRCOM.jpg,http://localhost:3000/uploads/DETECTOR_DE_HUMO_2-4_HILOS_CONVENCIONAL-_MIRCOM.jpg
22.0,DETECTOR DE HUMO DE 2/4 HILOS DIMAX 12 A 24 V DIMAX ACC,40.0,,Unidades,INCENDIO,DETECTOR_DE_HUMO_DE_2_4_HILOS_DIMAX_12_A_24_V_DIMAX_ACC.jpg,http://localhost:3000/uploads/DETECTOR_DE_HUMO_DE_2_4_HILOS_DIMAX_12_A_24_V_DIMAX_ACC.jpg
26.0,DIMAX - ESTAC MANUAL DOBLE ACCION LLAVE,55.0,,Unidades,INCENDIO,DIMAX_-_ESTAC_MANUAL_DOBLE_ACCION_LLAVE.jpg,http://localhost:3000/uploads/DIMAX_-_ESTAC_MANUAL_DOBLE_ACCION_LLAVE.jpg
22.0,DIMAX 2/4 HLS 12/24v SENSOR DE HUMO,40.0,DF140045,Unidades,INCENDIO,DF140045.jpg,http://localhost:3000/uploads/DF140045.jpg
22.0,DIMAX- SIRENA ESTROBO DE 3 TONOS  12 A 24V,48.0,,Unidades,INCENDIO,DIMAX-_SIRENA_ESTROBO_DE_3_TONOS_12_A_24V.jpg,http://localhost:3000/uploads/DIMAX-_SIRENA_ESTROBO_DE_3_TONOS_12_A_24V.jpg
170.0,DISCO DURO SOLIDO 500GB C/ADAPTADOR GRABADOR,230.0,,Unidades,ALARMA RISCO,DISCO_DURO_SOLIDO_500GB_C_ADAPTADOR_GRABADOR.jpg,http://localhost:3000/uploads/DISCO_DURO_SOLIDO_500GB_C_ADAPTADOR_GRABADOR.jpg
210.0,DNGLE WIFI GROWATT,250.0,,Unidades,PANELES,DNGLE_WIFI_GROWATT.jpg,http://localhost:3000/uploads/DNGLE_WIFI_GROWATT.jpg
70.0,DOMO 5MP IR 20M AUDIO/MICRO HK-DS2CE76H0T-ITPFS,110.0,HK-DS2CE76H0T-ITPFS,Unidades,CAMARAS ANALOGAS,HK-DS2CE76H0T-ITPFS.jpg,http://localhost:3000/uploads/HK-DS2CE76H0T-ITPFS.jpg
